"","DOM_Interlab-LCMS_Lab15_A15M_Pos_MS2_rep1.mzML","DOM_Interlab-LCMS_Lab15_A15M_Pos_MS2_rep2.mzML","DOM_Interlab-LCMS_Lab15_A15M_Pos_MS2_rep3.mzML","DOM_Interlab-LCMS_Lab15_A45M_Pos_MS2_rep1.mzML","DOM_Interlab-LCMS_Lab15_A45M_Pos_MS2_rep2.mzML","DOM_Interlab-LCMS_Lab15_A45M_Pos_MS2_rep3.mzML","DOM_Interlab-LCMS_Lab15_A5M_Pos_MS2_rep1.mzML","DOM_Interlab-LCMS_Lab15_A5M_Pos_MS2_rep2.mzML","DOM_Interlab-LCMS_Lab15_A5M_Pos_MS2_rep3.mzML","DOM_Interlab-LCMS_Lab15_M_Pos_MS2_rep1.mzML","DOM_Interlab-LCMS_Lab15_M_Pos_MS2_rep2.mzML","DOM_Interlab-LCMS_Lab15_M_Pos_MS2_rep3.mzML"
"4430_322.311_11.366",144750.8,142724.6,154041,454498.06,519898.28,558692.5,36055.152,37464.93,42661.883,0,0,0
"4519_322.311_11.507",145135.6,147070.69,128299.84,1216240.5,1235150.4,625139.7,39444.082,25327.42,38717.34,0,0,0
"380_323.124_4.2",423239.12,442932.84,448040.3,140067.89,136708.81,322813.28,412498.34,369709.12,362432.62,350732.44,311222.28,364516.06
"214_323.127_1.056",5284.6885,8197.771,7843.332,123283.7,134489.22,156868.28,0,0,0,0,0,0
"3312_323.148_9.281",182901.22,208566.6,214673.47,628489.2,189911.2,214733.84,140045.66,152701.97,122835.17,134398.34,144548.69,128506.06
"1177_323.16_6.095",179482.95,195737.25,240459.17,301365.6,362866.2,487988.94,193153.28,190886.05,273357.72,137687.42,185095.69,275657.6
"1559_323.16_6.442",1040803.44,1046729.9,1080907.9,2772659.2,3044898.2,3080707.2,395990.66,383966.16,422460.06,390201.72,248724.47,280560.3
"1701_323.16_6.579",195289.64,203473.38,182036.28,612855.7,619095.94,488029,236888,198074.69,165994.8,178649.45,174499.16,201622.08
"1335_323.161_6.233",172761.84,156684.6,133664.8,125190.664,138375.92,145765.44,157461.1,173519.06,121325.73,89201.58,122953.25,114228.77
"4598_323.183_11.586",601250.6,617962.4,661977.56,523341.3,642147.06,663303.44,769668.2,555616.6,582505.2,625276.5,515064.34,448985.2
"4334_323.183_11.246",580876.44,330106.12,577544.5,587678.1,529271.25,270281.75,260083.61,501654.56,441637.4,444507.34,268943.6,217265.06
"4447_323.183_11.394",257121.52,316790.56,278499.97,349684.25,332358.94,256405.05,248980.56,253442.27,222175.3,207599.56,217756.39,270901.16
"4298_323.184_11.181",194820.5,299668.84,164537.73,179305.73,185128.67,398681.94,249974.67,189419.16,190656.27,149470.36,181174.78,238555.56
"4665_323.185_11.662",275583.7,178533.67,172605.88,167504.25,80746.17,20929.252,152486.69,164680.56,160882.64,153305.1,138967.58,182261
"4071_323.185_10.838",83247.62,76680.36,77270.375,78554.3,82086.125,67356.36,67724.375,66260.086,58624.016,61718.188,71085.91,71514.34
"4708_323.221_11.705",73343.59,81139.44,40742.04,296029.16,185043.61,162994.5,43366.97,197199.55,40657.703,29808.072,30428.275,29867.332
"4221_323.222_11.068",76750.125,68863.52,92450.42,218671.38,203263.08,190447.69,29938.936,36896.406,32675.576,14724.6,17461.613,28462.152
"4159_323.222_10.979",79780.664,68935.16,72355.29,197963.1,189366.78,182420.75,22443.094,24859.477,17181.29,16688.291,20571.117,15426.002
"5601_323.222_12.688",658996.2,641416.75,668694.75,1933104.4,2319710.5,2049810.2,245116.31,221703.81,244814.44,102390.27,97954.555,105486.24
"3963_323.222_10.675",53632.87,147228.7,52437.055,141167.33,138662.42,95339.35,29125.021,11312.988,35659.81,17958.727,13367.239,18510.486
"5605_323.258_12.667",44975.33,74547.92,80192.195,120939.586,48744.008,120125.63,242240.27,42788.594,63680.168,50489.906,32011.383,39138.625
"5543_323.258_12.631",90609.13,335275.7,322876.28,355314.7,433178.88,310681.53,58334.77,234697.69,303053.12,192030.23,299660.84,182139.97
"6079_323.258_13.123",191190.22,313169.5,323218.88,160105.72,202944.33,83958.03,225828.47,24538.54,147532.92,97438.44,133000.56,209948.52
"6193_323.258_13.28",35553.16,34051.355,21084.072,1483068.9,1434292.8,1347692.9,0,16030.12,12240.534,8124.204,13294.622,13120.483
"5155_323.258_12.303",26106.652,30933.865,17231.281,187493.17,217983.61,242033.4,15466.195,0,10867.51,11401.723,12977.981,12753.778
"4486_323.258_11.445",19490.443,18774.037,20090.148,133482.42,211594.39,169132.9,0,0,1821.9502,0,0,0
"187_324.166_1.025",179260.61,271476.44,308791.66,244576.22,269622.56,140225.45,270096,185407.69,262074.81,268872.4,143553.23,151636.47
"66_324.166_0.806",221583.64,213001.28,228552.3,165631.89,184504.45,207099.8,158117.56,156542.12,173195.31,153305.88,173724.72,198369.55
"256_324.166_1.281",275650.53,259877.62,197060.05,117035.055,91040.26,275399.06,236646.08,220598.66,214247.33,241423.8,250864.45,185911.44
"1264_324.166_6.162",74849.11,83241.46,80792.13,101769.84,69203.12,107357.61,64012.062,70844.7,52307.965,38696.785,46127.32,42078.68
"1348_324.167_6.242",294663.2,276388.44,284539.34,252587.56,289171.16,283618.84,224242.66,216798.53,206413.23,199110.06,188556.56,201378.7
"929_324.217_5.777",155155.38,171760.02,135037.44,100762.945,137502.39,151587.16,126775.03,151329.03,64561.457,176999.19,124587.58,117421.055
"462_325.139_4.763",609172.7,466544.8,475378.06,450170.66,478082.28,470390.62,97251.3,77709.16,79107.79,70595.27,70346.805,72251.06
"560_325.14_5.14",108334.234,92166.375,92969.32,119581.74,103919.63,755438.94,82036.71,85944.375,84760.914,80719.16,0,82022.82
"3843_325.164_10.535",80709.5,96652.9,92874.93,831775.44,866074.06,865169.56,28592.9,31034.71,25218.434,12861.145,9815.452,5278.4043
"487_325.176_4.894",110727.59,100967.69,131085.69,120278.86,58235.973,100292.375,50918.184,39432.086,87640.555,76805.68,90278.24,62055.16
"451_325.176_4.725",196518.17,168401.34,188639.34,161726.48,191212.67,154879.39,132759.95,130124.21,149223.73,137009.1,150404.95,139511.14
"640_325.176_5.301",411797.3,565637.9,433904.75,474643.25,441709.06,535581.2,622017.3,638133.06,568955.75,640632.06,589299.44,613534.56
"4427_325.201_11.365",129614.984,209886.38,134512.88,313093.72,173968.19,534255.75,152568.53,164173.64,162920.12,141214.9,131290.64,102170.22
"4558_325.201_11.563",150243.16,148257.73,141138.62,156507.78,155718.6,158276.62,166084.75,122085.01,113523.04,115262.75,108038.39,116620.08
"4682_325.201_11.685",487042.06,465409.25,463530.44,504861.25,438435.34,446040.12,365382.44,329710.53,355914.28,349045.38,361787.88,352470.4
"6061_325.237_13.109",85279.7,78579.34,78195.49,105124.516,111967.89,86437.97,66634.03,47918.17,47973.766,48109.188,52117.555,43695.277
"5985_325.237_13.023",79055.35,0,138099.72,342437.9,457036.8,463724.84,30353.016,32445.275,0,56230.137,0,0
"5777_325.237_12.837",266566.03,123953.35,119284.64,154554.75,143976.83,144742.11,87016.66,85899.16,98270.49,78521.55,109300.34,85143.85
"5921_325.237_12.979",138092.52,92952.38,98015.195,183751.72,109159.6,207186.66,63151.363,67648.72,59319.2,36290.027,45566.6,43548.45
"5352_325.237_12.492",441442.22,449326.44,505464.72,672217.2,581763.4,616093.4,275443.66,289803.8,188188.02,257171.61,97954.3,103229.945
"4966_325.237_12.079",169579.61,62831.89,59476.477,278891.03,267051.53,172118.47,30868.06,32657.387,35741.83,26801.09,23392.953,27113.572
"4883_325.237_11.948",53103.242,166578.12,81900.9,67075.11,84928.52,74012.96,23691.36,25415.643,32107.42,24853.883,19802.562,20713.543
"5729_325.274_12.803",185678.17,114733.516,73960.56,152016.75,216667.22,173391.12,18908.393,18340.023,13558.6875,4703.224,9281.709,8307.302
"6310_325.274_13.51",12733.881,17207.465,14643.752,209564.78,192661.64,187435.08,0,2002.3906,0,0,0,0
"6341_325.274_13.624",16335.479,21027.023,14738.229,163740.6,141902.67,145650.14,0,2533.2786,0,0,0,0
"850_326.124_5.669",79508.1,77776.26,78000.664,66548.59,63487.7,74320.375,78472.57,76246.01,511139.62,64757.855,86040.266,68315.94
"176_326.145_1.017",11886.826,23308.953,24325.934,28196.883,37203.395,14358.447,22698.305,14948.799,18103,20273.207,11063.851,5956.314
"1306_326.16_6.201",227273.84,347019.72,326035.72,109097.8,88272.95,112422.734,305325.44,311908.12,357716.28,275544.34,351659.5,363047.25
"1081_326.16_5.976",236903.94,256351.52,244319.9,292877.12,109693.66,293304.2,401714.66,318331.78,433214.25,379778.84,372760.44,364230.94
"582_326.16_5.16",101746.05,96439.85,112177.12,91943.53,100719.19,93067.49,73288.05,80983.414,79863.805,85912.91,78708.734,83463.31
"707_326.16_5.458",400994.4,372349.78,372891.56,390620.44,366556.22,401960.9,113943.01,331279.94,100007.62,135799.3,85616.81,110371.7
"993_326.16_5.855",153018.05,176596.84,146099.56,88526.91,83303.77,99252.4,78110.7,26906.648,82586.98,72739.53,81281.9,89525.44
"688_326.16_5.388",115155.61,124196.43,122160.984,42612.445,0,0,402890.5,102338.24,233723.14,328781.7,201949.97,228512.56
"624_326.16_5.277",79342.28,85946.29,82098.984,94253.6,75594.31,92669.95,73108.69,72150.75,80339.58,71236.58,90141.15,113182.2
"3234_326.269_9.097",45639.63,41129.51,48302.535,118838.516,152451.64,123077.1,5362.1294,4685.0557,7912.6304,0,0,0
"3736_326.269_10.315",51554.863,59371.57,60495.08,19696.008,23754.064,24160.29,40645.523,45956.715,50081.28,34236.95,39171.816,34726.043
"6460_326.269_14.32",36820.11,38859.492,39659.41,76302.77,73573.75,59986.18,8549.092,5928.496,8067.1064,0,0,0
"4403_326.378_11.316",0,0,35722.184,209095.31,182433.92,52240.2,0,293414.44,59704.168,0,42923.58,35687.69
"4792_327.078_11.865",189368.08,219442.48,176426.11,566533.94,595621.44,548396.2,75933.06,75465.17,76478.61,22676.283,25833.338,25811.691
"5159_327.194_12.304",181870.05,197778.47,173009.7,581006.06,216751.12,304346.3,46385.5,42127.17,34748.938,25576.932,0,25255.78
"2171_327.199_7.135",138991.77,116467.4,125483.36,119111.92,141147.31,140468.34,74954.805,88771.55,85180.195,76758.945,83792.79,88755.42
"536_327.202_5.025",514857.44,533783.94,531428.7,631974.06,629904.8,619575.6,417972.66,392876.9,387598.03,423405.88,416487.88,425357.62
"5329_327.252_12.46",562064.5,581091,550917.1,516118.25,721418.4,558659.4,434525.12,369694.34,388147.2,353165.62,353648.66,385281.4
"5545_327.253_12.632",79557.59,68828.86,71779.445,149849.55,131543.5,133740.08,59121.863,73007.945,78593.76,47000.832,74560.414,65337.11
"4647_327.253_11.642",105766.91,100493.11,96176.65,136797.66,119150.72,128121.75,47852.95,63592.754,70532.52,48268,44459.004,42500.445
"4195_327.253_11.034",148252.84,139047.97,137303.06,170841.9,191077.95,156088.16,94465.47,93880.1,93928.08,82554.94,89437.5,84307.68
"6141_327.289_13.193",31483.654,27984.781,20562.66,229960.95,204147.22,178090.84,2424.905,2518.8262,3042.1199,0,0,0
"766_328.197_5.552",124684.96,135567.48,138296.08,190533.53,185240.92,199115.56,90913.59,80761.78,85884.15,78852.945,78539.734,86938.555
"3186_328.227_8.977",85548.766,87039.31,80388.37,69524.93,65073.543,79921.07,51096.695,51199.637,58047.746,55174.5,50952.33,55942.64
"2406_328.248_7.433",98186.25,103363.336,106940.945,107477.75,102446.33,120989.92,59822.395,63439.63,63675.047,65599.12,57841.668,57647.453
"3778_328.248_10.41",1474120.2,1427219,1520225.1,50796.266,50469.11,68938.555,1558739.2,1614256.8,1669474.2,1494784.8,1534917,1544804.1
"3441_328.248_9.549",2547141,2595942.8,2621663,1290259.1,1297641.9,1310140.4,2023097.5,2136747.5,2109200.8,2000288.6,2094947.5,2069899.2
"3807_328.285_10.462",144205.36,136100.78,144786.78,492233,486701.38,461430.7,24828.754,27263.988,26600.635,0,0,0
"3887_328.285_10.588",114883,106596.38,107573.73,425336.75,438433.06,385779.62,22164.303,21782.621,20014.293,0,0,0
"3752_328.285_10.364",122874.805,129371.13,131277.94,409210.84,420842.22,436881.06,28746.346,27078.287,28119.97,0,0,0
"3882_329.23_10.579",138546.88,126586.35,128659.14,112095,121387.89,128787.66,110103.625,122086.82,118424.664,113766.64,123336.88,121486.336
"4169_329.23_11",57433.734,62598.926,65114.99,63991.188,70635.16,60769.867,51456.246,56818.496,55445.113,46302.375,52659.496,62390.965
"5129_329.232_12.268",101430.21,113673.58,105193.45,94910.99,135480.16,107008.07,94200.64,93962.37,76550.164,97258.086,70657.234,75244.39
"5006_329.232_12.115",54064.32,61917.957,59855.3,55791.812,45597.016,46061.87,44623.266,44498.47,44413.88,40632.062,49424.305,42683.258
"4902_329.232_11.993",69435.09,57452.113,59168.363,52395.2,59906.26,61842.35,57733.996,45708.668,52427.246,50296.11,42635.47,42464.04
"4842_329.232_11.928",98380.66,108935.55,100518.945,179674,184308.69,184457.81,66006.086,63473.855,80701.93,54051.855,69792.97,58639.1
"5818_329.269_12.864",1597.7936,0,0,42299.445,44567.387,51520.234,0,0,0,0,0,0
"4729_329.269_11.748",58084.93,64541.57,55457.367,0,0,0,19149.357,19561.184,19133.21,0,0,0
"889_330.146_5.727",83720.086,75487.17,82929.234,59837.207,58926.03,53607.707,76545.28,73877.93,80416.91,67488.92,64124.34,81169.46
"2409_330.206_7.44",117715.75,119109.516,122879.734,62171.656,55607.863,47594.473,93194.19,140659.64,127725.89,92124.66,102582.49,112576.62
"5057_330.21_12.177",111048.33,124417.85,121033.85,36567.668,38510.562,51083.734,79514.39,72252.55,86129.02,67835.08,85373.625,85624.45
"5127_330.21_12.259",167778.72,296723.53,165848.95,171261.39,132844.42,127967.63,128905.13,118476.94,129653.67,131986,197154.25,114672.99
"3131_330.243_8.785",1966395.6,2065189.2,2028216.5,1898869.2,1873074.4,2059048.1,1335720,1301910.9,1331927.4,1246505.2,1309477.9,1289438.2
"2764_330.243_8.017",346702.9,340304.88,336826.66,178635.84,208512.75,208409.78,481156.34,447834.2,434705.56,403263.2,450775.53,455260.22
"3659_330.243_10.086",32762.695,34272.324,34253.547,94943.24,94017.16,103464.18,9434.57,9392.181,9070.094,0,0,0
"2505_330.243_7.594",77741.7,85104.414,87230.1,29807.535,21268.412,16194.912,85395.85,85219.23,76491.13,68537.18,86238.29,82795.125
"5099_330.264_12.216",76106.12,71168.445,61445.7,97766.29,91628.96,77439.25,37628.6,38610.145,41055.434,34212.555,36083.457,39008.836
"4320_330.3_11.225",27978.08,28231.139,28008.291,0,0,0,105607.48,108004.445,104173.61,128951.97,141264.44,129406.49
"4237_330.301_11.083",9763.831,15504.397,13524.703,0,0,0,50562.652,54059.445,55406.19,67410.516,68772.414,65812.086
"597_331.129_5.196",35713.188,35805.727,32234.64,72501.64,71405.086,60322.67,29744.527,28937.85,24770.51,28719.793,26009.137,28073.117
"245_331.15_1.197",251454.33,227321.23,232359.83,368378.28,374532.84,351426.53,110013.62,187647.78,159662.48,158715.47,158592.53,146866.56
"138_331.15_0.808",72367.22,79244.586,77632.39,99525.945,131639.39,129815.33,42949.74,48310.008,58317.79,42822.55,40406.797,41380.57
"1864_331.194_6.772",93683.62,107440.67,110041.79,279634.34,262241.53,309592.44,64253.78,61932.83,66078.33,47270.605,50074.914,62470.152
"2220_331.209_7.196",329245.94,322531.75,320124.56,308713.12,313150.88,327805.1,254079.39,288443.03,293202.56,258332.05,274722.38,305597.75
"6003_331.225_13.038",177970.33,183792.73,245371.28,1437663.6,908088.06,1072669,51751.438,78593.79,85262.984,20043.518,15279.87,19555.633
"6370_331.263_13.707",52387.527,66797.38,55688.69,27791.996,28916.71,32322.195,40733.336,42477.535,41852.723,35886.387,36987.723,40305.34
"4981_331.284_12.104",1046491.2,1065310.4,1021126.8,207348.67,568540.7,657306.1,0,0,0,0,0,0
"5170_331.284_12.313",363142.84,352074.2,339320.8,108812.12,122183.13,79596.66,87517.91,79267.97,73221.86,0,0,0
"5048_331.284_12.151",163886.02,0,244454.81,523740.28,340398.7,353181.62,0,141970.11,146177.02,0,2252.7622,0
"5090_331.284_12.2",235057.42,0,0,107375.914,0,0,131729.03,108665.86,0,1941.9326,2252.7622,0
"1863_332.186_6.764",348488.3,71833.45,247331.86,60306.35,67821.25,68383.22,284570.9,56930.34,119016.22,118797.58,65218.125,90643.586
"2331_332.222_7.345",106585.86,105845.81,110756.58,184053.19,174615.77,161874.89,40542.773,40653.14,65991.94,42964.13,36241.35,34890.2
"2146_332.222_7.115",52859.33,145420.22,51458.984,201629.2,203346.62,225803.77,28705.7,30388.094,37980.24,14979.3955,36682.156,35553.934
"4168_332.225_11.002",7469.7183,16043.224,12762.595,129117.38,128922.086,131161.97,0,0,2321.7688,0,0,0
"4651_332.243_11.64",190158.22,195160.38,134320.69,154273.62,122773.836,115661.43,123589.28,91259.18,91182.32,115784.32,106483.016,99957.375
"4579_332.243_11.577",339895.25,349547.03,331219.2,151295.6,274079.88,160201.4,261146.22,268735.62,255068.94,130797.16,154648.58,141785.1
"4875_332.243_11.952",126623.58,123131.414,119478.23,107076.8,106738.78,96159.9,95526.375,87743.43,96037.64,92042.53,76960.17,78925.73
"4752_332.243_11.775",64369.31,62503.93,55771.09,58144.184,58645.3,42478.816,56492.76,47795.92,40399.094,53792.06,44971.65,35467.36
"3925_332.316_10.624",136698.02,133416.3,133546.38,153120.75,150886.53,148177.98,126770.875,129374.98,120064.18,116540.64,114661.38,117812.914
"4070_332.316_10.835",304927.34,305411.2,302742.34,327055.62,346765.4,333456.3,275351.9,271823.16,275825.3,277189.8,247038.25,249235.94
"4718_332.316_11.733",22244.936,24246.688,25654.057,0,3964.7861,3710.0168,87853.68,85640.77,79639.35,109874.67,100240.54,93605.734
"203_333.116_1.04",170395.45,56878.652,57636.723,0,35318.336,61671.64,34544.957,84556.3,43906.367,30964.348,200897.14,149630.9
"105_333.116_0.807",104216.56,115164.59,103330.72,82894.8,98012.55,102343.96,42076.562,71153.56,71029.414,67992.91,75554.71,41618.125
"270_333.117_1.411",32300.479,57193.957,90701.33,32474.492,31757.66,254991.66,28674.406,39145.53,130436.1,27869.059,66595.83,142890.3
"171_333.129_0.98",0,52416.156,42116.664,68230.16,69999.37,27520.871,68219.37,23380.477,44010.98,83289.38,58646.477,29527.758
"427_333.145_4.558",74448.625,78711.03,66576.8,28998.477,23532.072,39207.727,70833.39,89185.67,72352.18,58956.934,60106.484,59052.69
"495_333.145_4.914",136800.9,186164.84,147752.05,47911.77,45055.17,27126.418,87162.984,150260,145600.55,157080.75,147795.94,319514.78
"6198_333.242_13.296",158696.45,221220.47,229791.4,311079.12,317679.06,261946.88,25235.36,25494.713,25123.682,18124.977,19363.646,19801.934
"666_334.113_5.351",61870.543,57788.93,57588.516,79438.99,83250.45,85043.39,37900.27,41998.3,43022.06,32741.238,37132.68,36781.414
"428_334.165_4.561",68069.98,70334.71,62247.29,45639.93,45567.34,58743.08,61629.645,50885.89,49734.625,56725.59,80382.2,52261.934
"561_334.165_5.131",56344.574,51822.387,54697.742,83393.34,75673.27,122540.36,26428.615,51713.77,50929.01,50865.54,46972.438,36700.035
"1194_334.201_6.106",120555.016,122847.69,444616.8,118412.24,72860.36,129482.875,91289.82,90655.7,308154.84,90540.85,83807.77,96885.93
"743_334.201_5.495",673135.9,774654,719834.94,115895.98,97577.94,229276.06,766561.9,727507.6,677847.94,687407.06,614382.4,798213
"964_334.201_5.823",550821.25,490192.22,555168.3,360131.8,740171.4,384107.03,426527.22,436899.97,326375.84,428076.7,537308.4,389085.53
"23_335.095_0.779",102266.5,84525.67,96000.67,140898.25,94525.16,77567.18,106868.33,77171.54,73911.93,71942.055,85530.945,76661.84
"381_335.145_4.204",32622.357,35025.56,34924.887,229195.48,215827.77,218326.2,0,0,0,0,0,0
"683_335.16_5.372",118815.09,81570.61,113073.984,538972.75,557231.6,467865.6,94265.61,92704.72,625307.56,96903.84,105257.39,89123.555
"858_335.16_5.685",147794.55,156342.22,600736.1,631364.1,601423.5,582975.9,107558.484,104605.97,623006.56,91843.12,103943.57,120025.69
"3948_335.185_10.648",689469.25,705343.9,127945.766,169224.23,169914.4,153887.44,107688.47,106188.17,768505.5,92179.984,110970.39,90738.55
"5204_335.22_12.342",135403.45,172227.97,165532.72,214978.5,175823.19,402705.62,129579.89,111156.37,111418.9,111451.71,115846.05,122712.9
"5274_335.22_12.408",39994.68,67097.82,60934.523,1065626.6,391475,188083.78,70136.94,45795.387,0,0,0,0
"5069_335.22_12.172",120325.98,57362.195,115681.74,222604.45,633475.44,616469.5,87379.01,92787.36,93270.86,63844.156,87244.95,99691.41
"4776_335.221_11.83",64745.867,76515.64,74303.99,484157.75,513073.3,688763.75,63233.375,51585.562,53492.375,53368.758,50679.047,51762.58
"6070_335.258_13.114",161796.34,171429.98,485941.16,101490.05,114218.78,48349.41,60932.883,56327.266,117558.5,112971.21,108867.02,116252.55
"6174_335.258_13.25",51754.734,50478.734,55214.23,95226.57,59560.707,60372.984,54604.15,49185.492,44419.63,48502.24,33610.938,56326.81
"4916_335.279_12.013",63364.887,62172.758,66738.195,70376,70336.41,78674.695,46596.02,52939.53,53583.09,49881.793,50744.586,50933.92
"172_336.096_0.985",0,2359.1265,0,95859.03,65484.125,38328.086,0,0,0,0,0,0
"298_336.202_1.695",31625.88,36913.9,34677.637,28626.21,31845.36,31290.031,29592.95,39614.668,33422.703,69456.04,75571.92,41886.742
"398_336.203_4.367",76546.125,77942.17,42774.82,0,0,51037.203,36943.125,32542.445,37209.07,27010.041,21446.43,28065.64
"391_336.203_4.321",0,39669.086,75122.62,98562.02,101279.48,107364.78,30361.918,0,0,0,17081.191,0
"4955_336.216_12.064",69434.85,66403.94,73947.73,259650.58,240179.38,266438.88,11604.229,10533.958,7940.719,0,0,0
"2899_336.217_8.286",50173.336,52437.703,50272.98,135358.53,137202.8,122907.99,17430.912,8391.939,12801.533,6709.0825,2135.0654,2394.9111
"2824_336.217_8.141",63577.49,67373.68,67457.625,180673.62,218204,191126.56,16598.887,13856.935,9470.675,2766.562,2980.2866,1678.2363
"1287_336.217_6.175",550279.44,452746.44,477386.94,523342.66,591271.75,464655.06,466777.9,496302.44,442165.1,465310.38,452381.53,422226.84
"1576_336.217_6.453",221053.4,342553.16,318430.44,340834.97,505879.34,210973.67,329620.3,203852.08,232233.25,278635.7,194904.56,254946.14
"1167_336.217_6.075",233332.89,284671.5,190530.56,134952.62,150063.06,119363.695,231935.4,245954.02,181654.7,234941.97,247298.17,243863.25
"927_336.217_5.771",164895.75,152644.4,210614.88,107735.15,98583.375,99103.414,187021.94,235423.33,184621.33,288156.1,275095.66,256368.31
"5829_336.311_12.869",178805.61,173971.12,163668.61,165061.11,151847.7,155487.81,126241.46,134084.56,135211.44,117385.586,114198.91,119042.75
"408_337.139_4.478",307855.9,381036.53,411177.56,366678.12,302923.56,292821.8,294252.53,315609.22,342264.72,283645.12,269511.2,301444.44
"680_337.14_5.377",159567.3,152251.45,1063964.9,1189675.2,1269136.4,1044069.3,117552.64,135398.22,139898.88,119687.24,147763.25,119162.21
"3638_337.163_10.065",143557.19,184878.5,154376.69,266232.16,201556.8,197757.56,121589.555,146234.11,155970.22,121002.46,134920.84,150891.06
"4652_337.199_11.643",456016.3,428039.44,458415.88,375071.7,413334.88,346030.53,339617.8,711101.9,718317.8,643040.4,332047.28,327618.6
"4876_337.199_11.952",751287.9,790078.9,802709.1,862985.56,742268.94,725615.9,649035.25,631901.06,511090.56,563363.2,634031.7,627700.06
"4750_337.199_11.773",345809.56,363180.44,310108.66,426034.12,397629.7,382741.78,283950.3,285025.53,284059.03,333638.4,219277.58,279830.6
"4588_337.199_11.581",530208.1,559758.25,504165.2,917405.06,1092123,346373.06,434599.62,303986.8,342207.75,178085.02,384898.88,282098.6
"4509_337.2_11.486",70923.75,79746.72,65914.88,79108.43,73725.336,92126.1,44745.375,59486.758,57766.297,60342.016,48330.383,97282.83
"4332_337.2_11.25",72547.94,71284.625,447220.6,29789.387,83675.445,86556.95,52149.438,73856.28,98523.195,77364.7,56693.6,89121.25
"4225_337.2_11.064",317611.66,79075.56,82733.58,85301.84,90155.19,98957.836,314155.44,346284.16,106547.08,321574.2,96564.08,93787.05
"4080_337.2_10.858",44990.953,70659.055,75110.57,34052.17,49489.785,72394.695,60058.2,58380.35,53651.27,64090.18,248927.58,238155.23
"5454_337.236_12.549",551155.4,407325.28,555002.5,6436317,6074206,6108918.5,182837.89,84336.42,182812.08,19835.434,17992.45,18512.902
"4833_337.237_11.92",416413.06,205170.38,322011.6,355955.75,184655.47,329661.12,39396.137,53084.152,282553.66,28379.861,35802.43,31257.098
"5834_337.237_12.866",143467.8,123510.24,138695.25,279638.78,277992.97,327511.7,87062.37,88878.695,101713.914,77855.484,81257.74,71787.945
"6146_337.237_13.18",14737.93,14083.357,7953.4683,102816.17,72687.94,58414.527,0,3583.5752,5005.163,0,4063.0552,0
"5950_337.237_12.985",37744.695,13398.091,27391.055,252392.28,234277.73,246964.44,23332.451,19967.674,19195.041,0,13436.528,6449.874
"5854_337.274_12.892",267493.72,276338.34,245142.9,278069.44,226768.22,229626.05,162933.98,252596.08,254395.08,220677.94,224339.62,175310.27
"6262_337.274_13.418",74025.29,148342.98,107309.67,65313.08,118506.56,148503.48,44745.766,83414.734,79905.445,38738.695,76511.086,72628.32
"319_338.181_2.132",40317.57,42806.29,39661.766,260427.45,260680.03,267255.1,36703.04,38338.32,38810.195,38252.15,39006.5,39709.125
"192_338.181_1.026",92711.64,133771.97,135233.5,128994.55,110041.46,82934.36,122470.86,78972.7,122259.66,124323.53,64100.453,67238.93
"254_338.181_1.263",262540.3,264566.47,275960.16,273954,123926.48,243083.25,106517.89,220508.39,230872.75,363985.66,354606.3,240008.58
"2900_338.214_8.279",54346.938,65552.875,60674.234,19097.975,23376.674,34491.297,54162.566,62199.98,62950.73,38242.605,51264.555,50082.383
"609_339.155_5.226",917389.94,1003387.06,976196.2,1341609.9,1300600.2,1307530.5,772649.06,760074.6,685777.3,121357.17,117614.625,721930.3
"434_339.155_4.603",100329,104926.14,108634.04,160730.31,212721.58,189201.97,83534.38,71629.24,73174.91,74417.22,73812.95,74675.08
"353_339.166_3.358",119505.42,122471.23,120239.29,64944.105,65769.664,74724.67,143856.67,144608.19,147377.4,149136.9,155351.33,154467.8
"379_339.166_4.196",47703.168,45175.44,43228.48,22419.281,24779.049,28777.566,60657.414,61369.87,56836.53,64829.523,60126.9,60676.68
"1049_339.192_5.937",1161959.2,1105452,1044166.25,981999.7,1257132.1,1085228.6,726992.7,923710.75,788027,707836.6,707091.75,666522.7
"4783_339.216_11.858",195542.88,213221.27,188738.73,663549.4,281028.56,277216.94,152959.9,159703.27,154138.81,137733.17,130763.63,137854.39
"5378_339.253_12.508",268581.75,287362.34,254587.16,740103.6,709354.75,692706.94,232976.06,192948.89,156680.5,38759.52,31346.744,156662.02
"6051_339.253_13.105",94760.25,91699.99,83447.79,295954.22,412417.8,269017.22,57101.285,60709.906,54040.15,51477.133,56084.05,47814.043
"5669_339.253_12.745",83258.664,74423.55,76790.164,151967,136898,141793.86,62221.77,105918.78,92571.57,79651.37,57497.777,89320.96
"5917_339.253_12.969",123827.07,108116.1,101585.11,564900.1,296933.22,565564,115759.11,54923.297,65768.2,107494.31,52125.195,61738.156
"6319_339.253_13.523",13683.049,14252.211,15418.94,709753,769362,722904.4,0,0,0,0,0,0
"4826_339.253_11.916",21126.99,19761.078,23151.494,181344.27,195251.36,196549.28,12257.349,15048.756,10549.973,13976.893,13793.391,14748.441
"1950_339.264_6.896",48929.996,61132.984,57993.773,49510.34,51175.145,51648.082,44399.133,38302.312,45745.12,31965.662,38721.766,40112.082
